name,displayName,url,profileCount,range,isEstimated
5-9 years,,/research/US/Job=Nursing_Informatics_Analyst/Salary/d13d2ed3/Mid-Career,6,{'50': 86000},
10-19 years,,/research/US/Job=Nursing_Informatics_Analyst/Salary/2a29eeaa/Experienced,6,{'50': 72413.79},
20 years or more,,/research/US/Job=Nursing_Informatics_Analyst/Salary/3883a01d/Late-Career,5,{'50': 84000},
5-9 years,,/research/US/Job=Nursing_Informatics_Director/Salary/5948243d/Mid-Career,6,{'50': 108418.78},
10-19 years,,/research/US/Job=Nursing_Informatics_Director/Salary/49027c6d/Experienced,11,{'50': 116458.19},
20 years or more,,/research/US/Job=Nursing_Informatics_Director/Salary/53979ac1/Late-Career,3,{'50': 85963.85},
5-9 years,,/research/US/Job=Nursing_Informatics_Manager/Salary/cea3d2b3/Mid-Career,3,{'50': 117395.74},
10-19 years,,/research/US/Job=Nursing_Informatics_Manager/Salary/4beef5e0/Experienced,5,{'50': 115000},
20 years or more,,/research/US/Job=Nursing_Informatics_Manager/Hourly_Rate/283daff4/Late-Career,5,{'50': None},
1-4 years,,/research/US/Job=Nursing_Informatics_Specialist/Salary/1962974e/Early-Career,25,{'50': 81348.95},
5-9 years,,/research/US/Job=Nursing_Informatics_Specialist/Salary/3aaf06de/Mid-Career,16,{'50': 85752.21},
10-19 years,,/research/US/Job=Nursing_Informatics_Specialist/Salary/db46db81/Experienced,15,{'50': 88329.02},
20 years or more,,/research/US/Job=Nursing_Informatics_Specialist/Salary/feebb57c/Late-Career,6,{'50': 107437.5},
1-4 years,,/research/US/Job=Online_Communications_Associate/Salary/0e2bb3ab/Early-Career,14,{'50': 38145.92},
5-9 years,,/research/US/Job=Online_Communications_Associate/Salary/fb3854f9/Mid-Career,5,{'50': 47932.34},
1-4 years,,/research/US/Job=Online_Communications_Strategist/Salary/5ed8f01d/Early-Career,5,{'50': 59321.78},
5-9 years,,/research/US/Job=Online_Communications_Strategist/Salary/8e332f41/Mid-Career,10,{'50': 66128.71},
10-19 years,,/research/US/Job=Online_Communications_Strategist/Salary/44703aaa/Experienced,5,{'50': 72211.66},
1-4 years,,/research/US/Job=Online_Marketing_Client_Relations_Coordinator/Salary/a632ef0f/Early-Career,5,{'50': 40000},
1-4 years,,/research/US/Job=Online_Marketing_Data_Analyst/Salary/4f2b5b13/Early-Career,5,{'50': 68467.15},
1-4 years,,/research/US/Job=Online_Project_Manager/Salary/942b5276/Early-Career,5,{'50': 57500},
1-4 years,,/research/US/Job=Ontologist/Salary/74ecb6f9/Early-Career,13,{'50': 100000},
5-9 years,,/research/US/Job=Ontologist/Salary/2acb238d/Mid-Career,6,{'50': 95790},
1-4 years,,/research/US/Job=Operating_Systems_Programmer/Salary/c5223107/Early-Career,5,{'50': 72000},
Less than 1 year,,/research/US/Job=Operations_Analyst/Salary/518e391a/Entry-Level,384,{'50': 56533.43},
1-4 years,,/research/US/Job=Operations_Analyst/Salary/518e391a/Early-Career,2836,{'50': 61241.55},
5-9 years,,/research/US/Job=Operations_Analyst/Salary/64b2b113/Mid-Career,874,{'50': 67997.49},
10-19 years,,/research/US/Job=Operations_Analyst/Salary/cfa51ab2/Experienced,445,{'50': 69141.41},
20 years or more,,/research/US/Job=Operations_Analyst/Salary/81c26850/Late-Career,177,{'50': 76703.49},
1-4 years,,/research/US/Job=Operations_Analyst%2C_Call_Center/Hourly_Rate/b13716ec/Early-Career,14,{'50': 16.55},
5-9 years,,/research/US/Job=Operations_Analyst%2C_Call_Center/Hourly_Rate/788f1723/Mid-Career,17,{'50': 21.03},
10-19 years,,/research/US/Job=Operations_Analyst%2C_Call_Center/Hourly_Rate/a4f35a93/Experienced,7,{'50': 24.49},
Less than 1 year,,/research/US/Job=Operations%2FData_Analyst/Salary/29ea9e7b/Entry-Level,13,{'50': 60129.87},
1-4 years,,/research/US/Job=Operations%2FData_Analyst/Salary/29ea9e7b/Early-Career,193,{'50': 65007.43},
5-9 years,,/research/US/Job=Operations%2FData_Analyst/Salary/1080b4ed/Mid-Career,68,{'50': 69530.1},
10-19 years,,/research/US/Job=Operations%2FData_Analyst/Salary/3711c004/Experienced,23,{'50': 72616.64},
20 years or more,,/research/US/Job=Operations%2FData_Analyst/Salary/b4722814/Late-Career,13,{'50': 69919.27},
1-4 years,,/research/US/Job=Operations_Research_Manager/Salary/b5d68fea/Early-Career,17,{'50': 73478.11},
5-9 years,,/research/US/Job=Operations_Research_Manager/Salary/357e6e88/Mid-Career,20,{'50': 75195.65},
10-19 years,,/research/US/Job=Operations_Research_Manager/Salary/ca9463b1/Experienced,16,{'50': 92000},
20 years or more,,/research/US/Job=Operations_Research_Manager/Salary/1c61d258/Late-Career,6,{'50': 85000},
1-4 years,,/research/US/Job=Operations_Research_Supervisor/Salary/a7ea265d/Early-Career,5,{'50': 67000},
5-9 years,,/research/US/Job=Operations_Research_Supervisor/Salary/8a8760b6/Mid-Career,3,{'50': 57500},
Less than 1 year,,/research/US/Job=Operations%2FSystems_Analyst/Salary/74290c5a/Entry-Level,9,{'50': 65126.91},
1-4 years,,/research/US/Job=Operations%2FSystems_Analyst/Salary/74290c5a/Early-Career,77,{'50': 68261.47},
5-9 years,,/research/US/Job=Operations%2FSystems_Analyst/Salary/14c88727/Mid-Career,28,{'50': 79104.14},
10-19 years,,/research/US/Job=Operations%2FSystems_Analyst/Salary/18139fb8/Experienced,32,{'50': 71056.62},
20 years or more,,/research/US/Job=Operations%2FSystems_Analyst/Salary/489ea5a3/Late-Career,23,{'50': 83473.05},
Less than 1 year,,/research/US/Job=Oracle_Database_Administrator_(DBA)/Salary/8817e8f6/Entry-Level,15,{'50': 64351.89},
1-4 years,,/research/US/Job=Oracle_Database_Administrator_(DBA)/Salary/8817e8f6/Early-Career,110,{'50': 77978.2},
5-9 years,,/research/US/Job=Oracle_Database_Administrator_(DBA)/Salary/c0cdffba/Mid-Career,119,{'50': 99870.7},
10-19 years,,/research/US/Job=Oracle_Database_Administrator_(DBA)/Salary/15862471/Experienced,118,{'50': 115841.44},
20 years or more,,/research/US/Job=Oracle_Database_Administrator_(DBA)/Salary/fe319f66/Late-Career,90,{'50': 123319.73},
Less than 1 year,,/research/US/Job=Oracle_Developer/Salary/d2ec7e82/Entry-Level,7,{'50': 52402.34},
1-4 years,,/research/US/Job=Oracle_Developer/Salary/d2ec7e82/Early-Career,40,{'50': 76588.74},
5-9 years,,/research/US/Job=Oracle_Developer/Salary/91aba740/Mid-Career,29,{'50': 94644.21},
10-19 years,,/research/US/Job=Oracle_Developer/Salary/6c267674/Experienced,51,{'50': 114342.76},
20 years or more,,/research/US/Job=Oracle_Developer/Salary/cb84255d/Late-Career,25,{'50': 126305.33},
Less than 1 year,,/research/US/Job=PHP_Developer/Salary/30b3f020/Entry-Level,26,{'50': 50156.73},
1-4 years,,/research/US/Job=PHP_Developer/Salary/30b3f020/Early-Career,129,{'50': 65639.56},
5-9 years,,/research/US/Job=PHP_Developer/Salary/897f3245/Mid-Career,90,{'50': 76196.5},
10-19 years,,/research/US/Job=PHP_Developer/Salary/5ce372ae/Experienced,55,{'50': 86569.78},
20 years or more,,/research/US/Job=PHP_Developer/Salary/27d807df/Late-Career,12,{'50': 83031.39},
Less than 1 year,,/research/US/Job=PHP_Software_Developer_%2F_Programmer/Salary/8c5a0f68/Entry-Level,7,{'50': 54500},
1-4 years,,/research/US/Job=PHP_Software_Developer_%2F_Programmer/Salary/8c5a0f68/Early-Career,36,{'50': 58968.08},
5-9 years,,/research/US/Job=PHP_Software_Developer_%2F_Programmer/Salary/09f2324a/Mid-Career,7,{'50': 67941.18},
10-19 years,,/research/US/Job=PHP_Software_Developer_%2F_Programmer/Salary/5d9aa6d4/Experienced,22,{'50': 80576.08},
20 years or more,,/research/US/Job=PHP_Software_Developer_%2F_Programmer/Salary/93df2ee5/Late-Career,6,{'50': 71898.51},
Less than 1 year,,/research/US/Job=PHP_Web_Developer/Salary/4dd7d2e1/Entry-Level,21,{'50': 52190.89},
1-4 years,,/research/US/Job=PHP_Web_Developer/Salary/4dd7d2e1/Early-Career,54,{'50': 57621.36},
5-9 years,,/research/US/Job=PHP_Web_Developer/Salary/94078627/Mid-Career,26,{'50': 67626},
10-19 years,,/research/US/Job=PHP_Web_Developer/Salary/53fb3c04/Experienced,12,{'50': 74993.57},
20 years or more,,/research/US/Job=PHP_Web_Developer/Salary/00bbd2d4/Late-Career,7,{'50': 70000},
1-4 years,,/research/US/Job=Patient_Data_Specialist/Hourly_Rate/85b22d37/Early-Career,6,{'50': 20},
Less than 1 year,,/research/US/Job=Penetration_Tester/Salary/163f8fe3/Entry-Level,67,{'50': 72822.91},
1-4 years,,/research/US/Job=Penetration_Tester/Salary/163f8fe3/Early-Career,313,{'50': 87998.87},
5-9 years,,/research/US/Job=Penetration_Tester/Salary/ae69efce/Mid-Career,150,{'50': 112577.15},
10-19 years,,/research/US/Job=Penetration_Tester/Salary/df83bfdb/Experienced,62,{'50': 124788.4},
20 years or more,,/research/US/Job=Penetration_Tester/Salary/88385dcc/Late-Career,20,{'50': 142236.25},
1-4 years,,/research/US/Job=PeopleSoft_Installation_Engineer/Salary/912cfba1/Early-Career,5,{'50': 54000},
10-19 years,,/research/US/Job=PeopleSoft_Installation_Engineer/Hourly_Rate/9cf50fc8/Experienced,7,{'50': 126000},
1-4 years,,/research/US/Job=Picture_Archiving_and_Communication_System_(PACS)_Administrator/Salary/76ad61ae/Early-Career,6,{'50': 71010.28},
5-9 years,,/research/US/Job=Picture_Archiving_and_Communication_System_(PACS)_Administrator/Salary/9495ba70/Mid-Career,9,{'50': 72000},
10-19 years,,/research/US/Job=Picture_Archiving_and_Communication_System_(PACS)_Administrator/Salary/e1a55259/Experienced,8,{'50': 78000},
1-4 years,,/research/US/Job=Picture_Archiving_and_Communication_System_(PACS)_Analyst/Salary/3509b606/Early-Career,5,{'50': 60983.61},
5-9 years,,/research/US/Job=Picture_Archiving_and_Communication_System_(PACS)_Analyst/Salary/bcb020aa/Mid-Career,5,{'50': 62494.55},
1-4 years,,/research/US/Job=Picture_Archiving_and_Communication_System_(PACS)%2FRadiology_Information_Systems_(RIS)_Administrator/Salary/52a7018a/Early-Career,6,{'50': 65996.97},
5-9 years,,/research/US/Job=Picture_Archiving_and_Communication_System_(PACS)%2FRadiology_Information_Systems_(RIS)_Administrator/Salary/99e6430a/Mid-Career,8,{'50': 70000},
10-19 years,,/research/US/Job=Picture_Archiving_and_Communication_System_(PACS)%2FRadiology_Information_Systems_(RIS)_Administrator/Salary/778ba9c5/Experienced,6,{'50': 93818.85},
20 years or more,,/research/US/Job=Picture_Archiving_and_Communication_System_(PACS)%2FRadiology_Information_Systems_(RIS)_Administrator/Salary/c10643d0/Late-Career,5,{'50': 85192.85},
1-4 years,,/research/US/Job=Picture_Archiving_and_Communication_System_(PACS)%2FRadiology_Information_Systems_(RIS)_Assistant/Hourly_Rate/6918cb7b/Early-Career,3,{'50': 22.49},
10-19 years,,/research/US/Job=Picture_Archiving_and_Communication_System_(PACS)%2FRadiology_Information_Systems_(RIS)_Assistant/Hourly_Rate/f9c02c15/Experienced,3,{'50': 22.21},
10-19 years,,/research/US/Job=Picture_Archiving_and_Communication_System_(PACS)%2FRadiology_Information_Systems_(RIS)_Manager/Salary/9a8f25e8/Experienced,5,{'50': 88000},
1-4 years,,/research/US/Job=Portal_Administrator/Salary/b632f198/Early-Career,7,{'50': 15},
10-19 years,,/research/US/Job=Portal_Administrator/Salary/de7e45d0/Experienced,5,{'50': None},
Less than 1 year,,/research/US/Job=Powertrain_Control_Systems_%26_Software_Engineer/Salary/0f93afdd/Entry-Level,8,{'50': 72792.76},
1-4 years,,/research/US/Job=Powertrain_Control_Systems_%26_Software_Engineer/Salary/0f93afdd/Early-Career,31,{'50': 83033},
5-9 years,,/research/US/Job=Powertrain_Control_Systems_%26_Software_Engineer/Salary/24325856/Mid-Career,19,{'50': 99206.55},
10-19 years,,/research/US/Job=Powertrain_Control_Systems_%26_Software_Engineer/Salary/00479067/Experienced,5,{'50': 105105.97},
5-9 years,,/research/US/Job=Principal_Software_Architect/Salary/2d601831/Mid-Career,12,{'50': 131606.25},
10-19 years,,/research/US/Job=Principal_Software_Architect/Salary/b622a983/Experienced,91,{'50': 152845.04},
20 years or more,,/research/US/Job=Principal_Software_Architect/Salary/7aff283d/Late-Career,94,{'50': 166380.39},
Less than 1 year,,/research/US/Job=Principal_Software_Engineer/Salary/5a08b2d5/Entry-Level,5,{'50': 109959.82},
1-4 years,,/research/US/Job=Principal_Software_Engineer/Salary/5a08b2d5/Early-Career,87,{'50': 121913.06},
5-9 years,,/research/US/Job=Principal_Software_Engineer/Salary/fa77f3af/Mid-Career,670,{'50': 138590.37},
10-19 years,,/research/US/Job=Principal_Software_Engineer/Salary/ba8bb2fe/Experienced,2302,{'50': 149263.05},
20 years or more,,/research/US/Job=Principal_Software_Engineer/Salary/7e793ed6/Late-Career,1659,{'50': 155047.21},
Less than 1 year,,/research/US/Job=Process_Analyst/Salary/bad5d8cf/Entry-Level,23,{'50': 61727.72},
1-4 years,,/research/US/Job=Process_Analyst/Salary/bad5d8cf/Early-Career,207,{'50': 65952.96},
5-9 years,,/research/US/Job=Process_Analyst/Salary/a12e7cf5/Mid-Career,94,{'50': 70319.83},
10-19 years,,/research/US/Job=Process_Analyst/Salary/edb23c9e/Experienced,47,{'50': 77214.28},
20 years or more,,/research/US/Job=Process_Analyst/Salary/57f26ce8/Late-Career,31,{'50': 75814.68},
Less than 1 year,,/research/US/Job=Product_Manager%2C_Software/Salary/127b888f/Entry-Level,148,{'50': 85770.52},
1-4 years,,/research/US/Job=Product_Manager%2C_Software/Salary/127b888f/Early-Career,4465,{'50': 100118.24},
5-9 years,,/research/US/Job=Product_Manager%2C_Software/Salary/ca0d16a8/Mid-Career,2558,{'50': 112089.27},
10-19 years,,/research/US/Job=Product_Manager%2C_Software/Salary/19bf2e0a/Experienced,1072,{'50': 121233.2},
20 years or more,,/research/US/Job=Product_Manager%2C_Software/Salary/7e9939df/Late-Career,215,{'50': 134069.32},
Less than 1 year,,/research/US/Job=Product_Owner/Salary/693861bb/Entry-Level,143,{'50': 74527.44},
1-4 years,,/research/US/Job=Product_Owner/Salary/693861bb/Early-Career,2209,{'50': 86004.45},
5-9 years,,/research/US/Job=Product_Owner/Salary/416396b7/Mid-Career,1490,{'50': 103603.19},
10-19 years,,/research/US/Job=Product_Owner/Salary/dd53a06d/Experienced,950,{'50': 116216.48},
20 years or more,,/research/US/Job=Product_Owner/Salary/4113bd46/Late-Career,229,{'50': 121788.44},
Less than 1 year,,/research/US/Job=Product_Support_Analyst/Salary/2a754448/Entry-Level,8,{'50': 48004.01},
1-4 years,,/research/US/Job=Product_Support_Analyst/Salary/2a754448/Early-Career,31,{'50': 50721.32},
5-9 years,,/research/US/Job=Product_Support_Analyst/Salary/4a3b4f04/Mid-Career,20,{'50': 62100.07},
10-19 years,,/research/US/Job=Product_Support_Analyst/Salary/27da07db/Experienced,13,{'50': 72389.01},
20 years or more,,/research/US/Job=Product_Support_Analyst/Salary/62099cf7/Late-Career,5,{'50': 72407.88},
Less than 1 year,,/research/US/Job=Product_Support_Manager/Salary/0de2de8c/Entry-Level,20,{'50': 65000},
1-4 years,,/research/US/Job=Product_Support_Manager/Salary/0de2de8c/Early-Career,54,{'50': 71821.32},
5-9 years,,/research/US/Job=Product_Support_Manager/Salary/2d951646/Mid-Career,60,{'50': 81177.14},
10-19 years,,/research/US/Job=Product_Support_Manager/Salary/a7992e62/Experienced,51,{'50': 92922.77},
20 years or more,,/research/US/Job=Product_Support_Manager/Salary/0b51cec2/Late-Career,53,{'50': 102105.37},
Less than 1 year,,/research/US/Job=Product_Support_Specialist/Salary/87059221/Entry-Level,53,{'50': 50330.68},
1-4 years,,/research/US/Job=Product_Support_Specialist/Salary/87059221/Early-Career,448,{'50': 56613.42},
5-9 years,,/research/US/Job=Product_Support_Specialist/Salary/58ff5be8/Mid-Career,141,{'50': 59990.24},
10-19 years,,/research/US/Job=Product_Support_Specialist/Salary/5a321d36/Experienced,83,{'50': 65414.71},
20 years or more,,/research/US/Job=Product_Support_Specialist/Salary/f3f57536/Late-Career,47,{'50': 77886.18},
1-4 years,,/research/US/Job=Product_Support_Specialist%2C_Internet_Services/Hourly_Rate/952965aa/Early-Career,27,{'50': 12.9},
5-9 years,,/research/US/Job=Product_Support_Specialist%2C_Internet_Services/Salary/38712389/Mid-Career,10,{'50': 15.72},
10-19 years,,/research/US/Job=Product_Support_Specialist%2C_Internet_Services/Salary/77560022/Experienced,7,{'50': 14.6},
Less than 1 year,,/research/US/Job=Professional_Services_Consultant/Salary/3ae11524/Entry-Level,10,{'50': 61985.95},
1-4 years,,/research/US/Job=Professional_Services_Consultant/Salary/3ae11524/Early-Career,97,{'50': 75126.9},
5-9 years,,/research/US/Job=Professional_Services_Consultant/Salary/b7d93341/Mid-Career,64,{'50': 87198.15},
10-19 years,,/research/US/Job=Professional_Services_Consultant/Salary/d3ef1482/Experienced,37,{'50': 114764.1},
20 years or more,,/research/US/Job=Professional_Services_Consultant/Salary/c7ad0166/Late-Career,21,{'50': 116696.39},
Less than 1 year,,/research/US/Job=Professional_Services_Engineer/Salary/fd68108f/Entry-Level,6,{'50': 63171.13},
1-4 years,,/research/US/Job=Professional_Services_Engineer/Salary/fd68108f/Early-Career,38,{'50': 80251.36},
5-9 years,,/research/US/Job=Professional_Services_Engineer/Salary/7074f1e0/Mid-Career,20,{'50': 81349.69},
10-19 years,,/research/US/Job=Professional_Services_Engineer/Salary/ae1a2e51/Experienced,13,{'50': 127742.57},
20 years or more,,/research/US/Job=Professional_Services_Engineer/Salary/427d0cd3/Late-Career,8,{'50': 155000},
1-4 years,,/research/US/Job=Program_Analyst%2C_IT/Salary/59150b44/Early-Career,6,{'50': 60000},
5-9 years,,/research/US/Job=Program_Analyst%2C_IT/Salary/fa5cc868/Mid-Career,6,{'50': 82424.24},
1-4 years,,/research/US/Job=Program_Analyst_(Unspecified_Type)/Salary/5ad5edd9/Early-Career,10,{'50': 55300.41},
5-9 years,,/research/US/Job=Program_Analyst_(Unspecified_Type)/Salary/837726fb/Mid-Career,5,{'50': 62500},
10-19 years,,/research/US/Job=Program_Analyst_(Unspecified_Type)/Salary/8e8f00f4/Experienced,7,{'50': 66000},
Less than 1 year,,/research/US/Job=Program_Manager%2C_Computer_Software/Salary/f4c1bb2e/Entry-Level,16,{'50': 90019.75},
1-4 years,,/research/US/Job=Program_Manager%2C_Computer_Software/Salary/f4c1bb2e/Early-Career,190,{'50': 99127.71},
5-9 years,,/research/US/Job=Program_Manager%2C_Computer_Software/Salary/509b8e00/Mid-Career,195,{'50': 112824.17},
10-19 years,,/research/US/Job=Program_Manager%2C_Computer_Software/Salary/23090936/Experienced,153,{'50': 124844.06},
20 years or more,,/research/US/Job=Program_Manager%2C_Computer_Software/Salary/354b3002/Late-Career,64,{'50': 125398.78},
Less than 1 year,,/research/US/Job=Program_Manager%2C_IT/Salary/23d27791/Entry-Level,36,{'50': 83658.91},
1-4 years,,/research/US/Job=Program_Manager%2C_IT/Salary/23d27791/Early-Career,582,{'50': 97664.99},
5-9 years,,/research/US/Job=Program_Manager%2C_IT/Salary/cd65340a/Mid-Career,756,{'50': 113801.33},
10-19 years,,/research/US/Job=Program_Manager%2C_IT/Salary/65c83624/Experienced,988,{'50': 130378.06},
20 years or more,,/research/US/Job=Program_Manager%2C_IT/Salary/8b2e006d/Late-Career,664,{'50': 137172.46},
1-4 years,,/research/US/Job=Program_Manager%2C_Localization/Salary/e7f9bfb9/Early-Career,15,{'50': 76000},
5-9 years,,/research/US/Job=Program_Manager%2C_Localization/Salary/0e72bae3/Mid-Career,18,{'50': 101609.77},
10-19 years,,/research/US/Job=Program_Manager%2C_Localization/Salary/cecca67f/Experienced,23,{'50': 104804.68},
20 years or more,,/research/US/Job=Program_Manager%2C_Localization/Salary/2693b8d5/Late-Career,5,{'50': 95000},
Less than 1 year,,/research/US/Job=Programmer_Analyst/Salary/8a00b992/Entry-Level,178,{'50': 59816.14},
1-4 years,,/research/US/Job=Programmer_Analyst/Salary/8a00b992/Early-Career,914,{'50': 65412.23},
5-9 years,,/research/US/Job=Programmer_Analyst/Salary/135a72a8/Mid-Career,429,{'50': 73746.6},
10-19 years,,/research/US/Job=Programmer_Analyst/Salary/637ac5af/Experienced,330,{'50': 83507.89},
20 years or more,,/research/US/Job=Programmer_Analyst/Salary/fa056616/Late-Career,246,{'50': 87546.03},
1-4 years,,/research/US/Job=Project_Controller%2C_Information_Technology_(IT)/Salary/96626375/Early-Career,14,{'50': 68465.75},
