state,city,job_title,median_salary,profile_count
 Kansas,Lenexa,Information_Security_Engineer,89000.0,5
 Alabama,Birmingham,Information_Security_Engineer,98817.79,5
 Arizona,Gilbert,Information_Security_Engineer,81372.5,5
 California,Carlsbad,Information_Security_Engineer,87270.6,5
 California,Sunnyvale,Information_Security_Engineer,154380.52,5
 California,Redlands,,,5
 California,Sacramento,Information_Security_Engineer,112920.35,5
 California,San Jose,Information_Security_Engineer,132500.0,5
 Maryland,Baltimore,Information_Security_Engineer,105383.89,5
 Louisiana,Monroe,Information_Security_Engineer,59540.89,5
 Michigan,Detroit,Information_Security_Engineer,80000.0,5
 Virginia,Herndon,Information_Security_Engineer,92500.0,5
 Texas,Plano,Information_Security_Engineer,70000.0,5
 Oregon,Portland,Information_Security_Engineer,88000.0,5
 South Carolina,Greenville,Information_Security_Engineer,75011.99,5
 Tennessee,Nashville,Information_Security_Engineer,89000.0,5
 Florida,Tampa,Information_Security_Specialist,83071.45,22
 District of Columbia,Washington,Information_Security_Specialist,127125.33,20
 Georgia,Atlanta,Information_Security_Specialist,89983.26,18
 Ohio,Columbus,Information_Security_Specialist,83384.86,16
 New York,New York,Information_Security_Specialist,80900.71,15
 North Carolina,Raleigh,Information_Security_Specialist,84182.0,14
 Florida,Orlando,Information_Security_Specialist,60678.22,14
 Washington,Seattle,Information_Security_Specialist,85000.0,13
 Michigan,Grand Rapids,Information_Security_Specialist,71561.79,12
 Arizona,Phoenix,Information_Security_Specialist,131775.27,12
 Maryland,Silver Spring,Information_Security_Specialist,96248.23,10
 Oregon,Portland,Information_Security_Specialist,70234.75,10
 Michigan,Lansing,Information_Security_Specialist,58958.11,10
 Texas,Dallas,Information_Security_Specialist,105750.0,10
 Texas,San Antonio,Information_Security_Specialist,60000.0,10
 Massachusetts,Boston,Information_Security_Specialist,98989.9,9
 California,San Diego,Information_Security_Specialist,95123.55,9
 Florida,Miami,Information_Security_Specialist,79883.45,9
 Georgia,Alpharetta,Information_Security_Specialist,71215.54,8
 California,Los Angeles,Information_Security_Specialist,82500.0,8
 Washington,Bellevue,Information_Security_Specialist,76339.87,8
 Virginia,Arlington,Information_Security_Specialist,104103.12,7
 Pennsylvania,Pittsburgh,Information_Security_Specialist,109926.79,7
 Pennsylvania,Philadelphia,Information_Security_Specialist,102126.5,7
 Texas,Austin,Information_Security_Specialist,60000.0,7
 Missouri,St. Louis,Information_Security_Specialist,77419.35,7
 California,Sacramento,Information_Security_Specialist,119000.0,7
 Alabama,Huntsville,Information_Security_Specialist,65005.93,7
 California,Torrance,Information_Security_Specialist,89142.98,7
 Colorado,Colorado Springs,Information_Security_Specialist,86473.99,7
 Connecticut,Hartford,Information_Security_Specialist,91000.0,7
 Michigan,Detroit,Information_Security_Specialist,101922.71,7
 Indiana,Indianapolis,Information_Security_Specialist,70000.0,7
 Ohio,Cincinnati,Information_Security_Specialist,67063.09,7
 Ohio,Cleveland,Information_Security_Specialist,49366.59,7
 Illinois,Chicago,Information_Security_Specialist,89319.96,6
 Minnesota,Minneapolis,Information_Security_Specialist,79900.0,6
 Colorado,Denver,Information_Security_Specialist,59949.93,6
 Arizona,Tucson,Information_Security_Specialist,56346.14,6
 Nebraska,Omaha,Information_Security_Specialist,62694.63,6
 Texas,Houston,,92000.0,6
 North Carolina,Charlotte,Information_Security_Specialist,93000.0,6
 New Hampshire,Manchester,Information_Security_Specialist,68724.84,6
 Texas,Fort Worth,,115009.5,6
 Virginia,Richmond,Information_Security_Specialist,96263.18,6
 Virginia,Fairfax,Information_Security_Specialist,104000.0,6
 Texas,Plano,Information_Security_Specialist,90000.0,5
 Virginia,Norfolk,Information_Security_Specialist,57406.0,5
 Tennessee,Nashville,Information_Security_Specialist,85384.27,5
 Texas,Nacogdoches,Information_Security_Specialist,53636.73,5
 Iowa,Des Moines,Information_Security_Specialist,74166.0,5
 California,Irvine,Information_Security_Specialist,75216.23,5
 California,San Francisco,Information_Security_Specialist,131775.89,5
 Florida,Jacksonville,Information_Security_Specialist,80600.0,5
 Hawaii,Honolulu,Information_Security_Specialist,88000.0,5
 Missouri,Kansas City,Information_Security_Specialist,74865.07,5
 New York,Utica,,,5
 Pennsylvania,Harrisburg,Information_Security_Specialist,48979.59,5
 Oklahoma,Oklahoma City,Information_Security_Specialist,50000.0,5
 Louisiana,Baton Rouge,Information_Security_Specialist,54000.0,4
 California,El Segundo,Information_Security_Specialist,100000.0,4
 Texas,Dallas,Information_Systems_Audit_Manager,104775.94,13
 California,Los Angeles,Information_Systems_Audit_Manager,126759.94,13
 New York,New York,Information_Systems_Audit_Manager,123656.31,12
 Wisconsin,Milwaukee,Information_Systems_Audit_Manager,116790.0,12
 Virginia,Richmond,Information_Systems_Audit_Manager,107159.5,10
 Pennsylvania,Philadelphia,Information_Systems_Audit_Manager,110000.0,9
 Pennsylvania,Pittsburgh,Information_Systems_Audit_Manager,91883.53,8
 Arizona,Phoenix,Information_Systems_Audit_Manager,114574.86,8
 Washington,Seattle,Information_Systems_Audit_Manager,111910.13,8
 Florida,Miami,Information_Systems_Audit_Manager,100854.52,7
 California,San Francisco,Information_Systems_Audit_Manager,128036.17,7
 Massachusetts,Boston,Information_Systems_Audit_Manager,118395.98,7
 Georgia,Atlanta,Information_Systems_Audit_Manager,106951.35,6
 Illinois,Chicago,Information_Systems_Audit_Manager,113599.29,6
 California,San Jose,Information_Systems_Audit_Manager,150000.0,6
 Tennessee,Memphis,Information_Systems_Audit_Manager,112988.29,6
 Maryland,Baltimore,Information_Systems_Audit_Manager,99010.21,6
 Utah,Salt Lake City,Information_Systems_Audit_Manager,113859.65,5
 Texas,Houston,Information_Systems_Audit_Manager,104765.61,5
 Ohio,Cincinnati,Information_Systems_Audit_Manager,111000.0,5
 Oregon,Portland,Information_Systems_Audit_Manager,129894.49,5
 New Jersey,Roseland,Information_Systems_Audit_Manager,111037.78,5
 Minnesota,Minneapolis,Information_Systems_Audit_Manager,106906.64,5
 Colorado,Denver,Information_Systems_Audit_Manager,112657.11,5
 District of Columbia,Washington,Information_Systems_Audit_Manager,122448.98,5
 Florida,Tampa,Information_Systems_Audit_Manager,108992.12,5
 Michigan,Detroit,Information_Systems_Audit_Manager,121795.08,5
 Mississippi,Jackson,Information_Systems_Auditor,58668.5,6
 Pennsylvania,Philadelphia,Information_Systems_Auditor,58362.48,5
 Washington,Seattle,Information_Systems_Auditor,47797.97,3
 Wisconsin,Appleton,,,5
 Ohio,Cincinnati,Information_Systems_(IS)_Analyst,67093.41,22
 California,Los Angeles,Information_Systems_(IS)_Analyst,75032.05,20
 Illinois,Chicago,Information_Systems_(IS)_Analyst,75882.58,19
 California,San Diego,Information_Systems_(IS)_Analyst,84727.86,19
 Ohio,Cleveland,Information_Systems_(IS)_Analyst,74789.38,16
 Texas,Houston,Information_Systems_(IS)_Analyst,74452.11,16
 Texas,San Antonio,Information_Systems_(IS)_Analyst,73623.49,16
 Maryland,Baltimore,Information_Systems_(IS)_Analyst,72986.3,14
 Indiana,Fort Wayne,Information_Systems_(IS)_Analyst,50186.0,14
 California,Sacramento,Information_Systems_(IS)_Analyst,70000.0,13
 Colorado,Denver,Information_Systems_(IS)_Analyst,70452.26,13
 Virginia,Arlington,Information_Systems_(IS)_Analyst,81749.46,13
 Washington,Seattle,Information_Systems_(IS)_Analyst,71010.28,13
 South Carolina,Columbia,Information_Systems_(IS)_Analyst,50797.84,13
 Texas,Dallas,Information_Systems_(IS)_Analyst,86842.3,12
 Minnesota,Minneapolis,Information_Systems_(IS)_Analyst,66500.0,12
 Virginia,Virginia Beach,Information_Systems_(IS)_Analyst,57158.98,12
 Georgia,Atlanta,Information_Systems_(IS)_Analyst,69802.36,11
 California,San Francisco,Information_Systems_(IS)_Analyst,112334.0,11
 Alabama,Birmingham,Information_Systems_(IS)_Analyst,75000.0,11
 Missouri,Kansas City,Information_Systems_(IS)_Analyst,80000.0,11
 Missouri,St. Louis,,72500.0,11
 North Carolina,Raleigh,Information_Systems_(IS)_Analyst,57805.3,10
 Alabama,Huntsville,Information_Systems_(IS)_Analyst,64708.78,10
 District of Columbia,Washington,Information_Systems_(IS)_Analyst,62400.0,9
 Florida,Orlando,Information_Systems_(IS)_Analyst,71265.64,9
 New York,New York,Information_Systems_(IS)_Analyst,72500.0,9
 North Carolina,Charlotte,Information_Systems_(IS)_Analyst,57931.03,9
 Pennsylvania,Harrisburg,Information_Systems_(IS)_Analyst,63871.29,9
 Wisconsin,Milwaukee,Information_Systems_(IS)_Analyst,60000.0,9
 California,San Jose,Information_Systems_(IS)_Analyst,87000.0,9
 California,Palo Alto,Information_Systems_(IS)_Analyst,83937.48,8
 Virginia,Richmond,Information_Systems_(IS)_Analyst,50915.62,8
 Wisconsin,Madison,Information_Systems_(IS)_Analyst,72588.54,8
 Oklahoma,Tulsa,Information_Systems_(IS)_Analyst,57500.0,8
 New York,Rochester,Information_Systems_(IS)_Analyst,56982.46,8
 Missouri,Columbia,Information_Systems_(IS)_Analyst,81447.99,8
 Tennessee,Memphis,Information_Systems_(IS)_Analyst,50000.0,8
 Tennessee,Nashville,Information_Systems_(IS)_Analyst,57000.0,8
 Louisiana,New Orleans,Information_Systems_(IS)_Analyst,63937.5,8
 Florida,Miami,Information_Systems_(IS)_Analyst,66947.55,8
 Arizona,Tucson,Information_Systems_(IS)_Analyst,63719.61,8
 California,Irvine,Information_Systems_(IS)_Analyst,93321.54,7
 Florida,Jacksonville,Information_Systems_(IS)_Analyst,60983.61,7
 California,Palmdale,Information_Systems_(IS)_Analyst,99000.0,7
 Massachusetts,Boston,Information_Systems_(IS)_Analyst,80030.24,7
 Louisiana,Baton Rouge,Information_Systems_(IS)_Analyst,57997.93,7
 Texas,Austin,Information_Systems_(IS)_Analyst,50868.24,7
 Pennsylvania,Pittsburgh,Information_Systems_(IS)_Analyst,44158.64,7
 New York,Buffalo,Information_Systems_(IS)_Analyst,52873.84,7
 North Carolina,Greensboro,Information_Systems_(IS)_Analyst,45009.41,7
 Ohio,Columbus,Information_Systems_(IS)_Analyst,50413.68,7
 Ohio,Dayton,Information_Systems_(IS)_Analyst,63615.14,7
 Wisconsin,Appleton,Information_Systems_(IS)_Analyst,59962.41,7
 New Mexico,Albuquerque,Information_Systems_(IS)_Analyst,77419.35,7
 Montana,Billings,,,7
 Michigan,Detroit,Information_Systems_(IS)_Analyst,61117.36,7
 Hawaii,Honolulu,Information_Systems_(IS)_Analyst,84972.7,7
 Georgia,Augusta,Information_Systems_(IS)_Analyst,68467.15,7
 South Carolina,Greenville,Information_Systems_(IS)_Analyst,65500.0,7
 Florida,Tampa,Information_Systems_(IS)_Analyst,76000.0,6
 Illinois,Springfield,Information_Systems_(IS)_Analyst,80000.0,6
 Pennsylvania,Philadelphia,Information_Systems_(IS)_Analyst,104159.33,6
 South Carolina,Charleston,Information_Systems_(IS)_Analyst,50000.0,6
 Virginia,Reston,Information_Systems_(IS)_Analyst,100000.0,6
 Utah,Salt Lake City,Information_Systems_(IS)_Analyst,62000.0,6
 Kentucky,Louisville,,55000.0,6
 Illinois,Schaumburg,Information_Systems_(IS)_Analyst,71500.0,6
 Idaho,Boise,,66865.67,6
 Minnesota,St. Paul,Information_Systems_(IS)_Analyst,69244.58,6
 Michigan,Grand Rapids,Information_Systems_(IS)_Analyst,67000.0,6
 Michigan,Midland,Information_Systems_(IS)_Analyst,72049.93,6
 Arizona,Phoenix,Information_Systems_(IS)_Analyst,74189.76,6
 Arizona,Tempe,Information_Systems_(IS)_Analyst,61041.89,5
 California,Long Beach,Information_Systems_(IS)_Analyst,70287.22,5
 California,Chico,Information_Systems_(IS)_Analyst,52071.91,5
 California,Fresno,,,5
 Florida,Melbourne,Information_Systems_(IS)_Analyst,82000.0,5
 Connecticut,Hartford,Information_Systems_(IS)_Analyst,75000.0,5
 Massachusetts,Burlington,Information_Systems_(IS)_Analyst,76000.0,5
 Maryland,Columbia,Information_Systems_(IS)_Analyst,96500.0,5
 Illinois,Oak Brook,Information_Systems_(IS)_Analyst,65000.0,5
 Illinois,Peoria,Information_Systems_(IS)_Analyst,79148.45,5
 Indiana,Indianapolis,Information_Systems_(IS)_Analyst,62500.0,5
 Virginia,Marion,Information_Systems_(IS)_Analyst,56560.0,5
 West Virginia,Parkersburg,Information_Systems_(IS)_Analyst,42000.0,5
 Rhode Island,Providence,,,5
 Tennessee,Chattanooga,Information_Systems_(IS)_Analyst,58000.0,5
 Oregon,Portland,Information_Systems_(IS)_Analyst,,5
 Oklahoma,Oklahoma City,Information_Systems_(IS)_Analyst,55000.0,5
 New York,Albany,Information_Systems_(IS)_Analyst,70000.0,5
 Kansas,Wichita,Information_Systems_(IS)_Analyst,62400.0,5
 Iowa,Des Moines,Information_Systems_(IS)_Analyst,71468.53,5
 Georgia,Alpharetta,Information_Systems_(IS)_Analyst,82500.0,5
 Michigan,Ann Arbor,Information_Systems_(IS)_Analyst,56500.0,5
 Colorado,Aurora,Information_Systems_(IS)_Analyst,73056.21,5
 Oregon,Salem,Information_Systems_(IS)_Analyst,57678.22,5
 Florida,Boca Raton,Information_Systems_(IS)_Analyst,55000.0,5
 Tennessee,Jackson,,,5
 South Dakota,Sioux Falls,Information_Systems_(IS)_Analyst,43400.0,5
 Wisconsin,Green Bay,Information_Systems_(IS)_Analyst,63971.47,4
 Illinois,Aurora,Information_Systems_(IS)_Analyst,77000.0,4
 Michigan,Auburn Hills,Information_Systems_(IS)_Analyst,68496.35,4
 Florida,Florida,Information_Systems_(IS)_Analyst,55000.0,3
 California,Santa Ana,Information_Systems_(IS)_Analyst,55000.0,2
 Massachusetts,Boston,Information_Systems_(IS)_Manager,109926.79,16
 Pennsylvania,Philadelphia,Information_Systems_(IS)_Manager,113931.56,16
 Illinois,Chicago,Information_Systems_(IS)_Manager,83914.64,14
 New York,New York,Information_Systems_(IS)_Manager,95000.0,14
 Texas,San Antonio,Information_Systems_(IS)_Manager,84449.8,12
 Texas,Dallas,Information_Systems_(IS)_Manager,111387.11,11
 Colorado,Denver,Information_Systems_(IS)_Manager,90223.17,11
 District of Columbia,Washington,Information_Systems_(IS)_Manager,124800.0,11
 Georgia,Atlanta,Information_Systems_(IS)_Manager,65242.54,11
 Utah,Salt Lake City,Information_Systems_(IS)_Manager,98263.52,10
 Texas,Houston,Information_Systems_(IS)_Manager,95031.28,10
 Washington,Seattle,Information_Systems_(IS)_Manager,70000.0,9
 Florida,Miami,Information_Systems_(IS)_Manager,56000.0,9
 California,Los Angeles,Information_Systems_(IS)_Manager,105000.0,9
 Indiana,Indianapolis,Information_Systems_(IS)_Manager,90000.0,9
 California,San Francisco,Information_Systems_(IS)_Manager,120078.62,8
 Florida,Orlando,Information_Systems_(IS)_Manager,118400.58,8
 Ohio,Columbus,Information_Systems_(IS)_Manager,97435.9,8
 Ohio,Dayton,Information_Systems_(IS)_Manager,87000.0,7
 Tennessee,Nashville,Information_Systems_(IS)_Manager,76000.0,7
 Oregon,Portland,Information_Systems_(IS)_Manager,57931.03,7
 Texas,Austin,Information_Systems_(IS)_Manager,71875.0,7
 Virginia,Richmond,Information_Systems_(IS)_Manager,90000.0,7
 Florida,Fort Lauderdale,Information_Systems_(IS)_Manager,90000.0,7
 California,Bakersfield,Information_Systems_(IS)_Manager,77191.71,7
 California,San Diego,Information_Systems_(IS)_Manager,98273.09,7
 Alabama,Huntsville,Information_Systems_(IS)_Manager,65000.0,7
 Minnesota,Minneapolis,Information_Systems_(IS)_Manager,82400.0,7
 North Carolina,Charlotte,Information_Systems_(IS)_Manager,85950.79,6
 Arizona,Phoenix,Information_Systems_(IS)_Manager,79804.48,6
 Colorado,Colorado Springs,Information_Systems_(IS)_Manager,60000.0,6
 California,San Jose,Information_Systems_(IS)_Manager,117539.94,6
 Nebraska,Omaha,Information_Systems_(IS)_Manager,109000.0,6
 Virginia,Alexandria,Information_Systems_(IS)_Manager,83784.02,6
 Oklahoma,Oklahoma City,Information_Systems_(IS)_Manager,91500.0,6
 Maryland,Lanham,Information_Systems_(IS)_Manager,81691.94,6
 Ohio,Cleveland,Information_Systems_(IS)_Manager,65000.0,6
 Pennsylvania,Pittsburgh,Information_Systems_(IS)_Manager,85230.0,5
 Pennsylvania,Scranton,Information_Systems_(IS)_Manager,71644.71,5
 Oklahoma,Tulsa,Information_Systems_(IS)_Manager,75000.0,5
 Texas,Athens,Information_Systems_(IS)_Manager,50000.0,5
 Texas,El Paso,Information_Systems_(IS)_Manager,64000.0,5
 Utah,Provo,Information_Systems_(IS)_Manager,83006.81,5
 Wisconsin,Eau Claire,Information_Systems_(IS)_Manager,87163.32,5
 Wisconsin,Madison,Information_Systems_(IS)_Manager,101960.78,5
 Kentucky,Louisville,Information_Systems_(IS)_Manager,73176.86,5
 Kansas,Wichita,Information_Systems_(IS)_Manager,68850.0,5
 California,Irvine,Information_Systems_(IS)_Manager,135000.0,5
 Colorado,Boulder,Information_Systems_(IS)_Manager,92829.46,5
 Florida,Tampa,Information_Systems_(IS)_Manager,77790.62,5
 Idaho,Idaho Falls,Information_Systems_(IS)_Manager,71215.54,5
 Florida,Jacksonville,Information_Systems_(IS)_Manager,109248.5,5
 Connecticut,Hartford,Information_Systems_(IS)_Manager,99779.92,5
 North Carolina,Raleigh,Information_Systems_(IS)_Manager,73000.0,5
 Ohio,Cincinnati,Information_Systems_(IS)_Manager,72500.0,5
 New York,Rochester,Information_Systems_(IS)_Manager,69750.0,5
 Missouri,Kansas City,Information_Systems_(IS)_Manager,104000.0,5
 Missouri,St. Louis,Information_Systems_(IS)_Manager,77000.0,5
 New Jersey,Secaucus,Information_Systems_(IS)_Manager,98838.38,5
 New Mexico,Albuquerque,Information_Systems_(IS)_Manager,100000.0,5
 Michigan,Detroit,Information_Systems_(IS)_Manager,167763.2,5
 Louisiana,Lafayette,Information_Systems_(IS)_Manager,60000.0,5
 Louisiana,New Orleans,Information_Systems_(IS)_Manager,53920.34,5
 Maryland,Baltimore,Information_Systems_(IS)_Manager,83000.0,5
 Maryland,Columbia,Information_Systems_(IS)_Manager,78000.0,5
 Missouri,Jefferson City,Information_Systems_(IS)_Manager,59321.78,4
 Montana,Billings,Information_Systems_(IS)_Manager,105000.0,4
 Wisconsin,Milwaukee,Information_Systems_(IS)_Manager,93000.0,4
 Washington,Olympia,Information_Systems_(IS)_Manager,103975.76,3
 Minnesota,Minneapolis,Information_Technology_(IT)_Architect,135730.71,45
 New York,New York,Information_Technology_(IT)_Architect,130251.5,30
 Florida,Tampa,Information_Technology_(IT)_Architect,100000.0,29
 California,Sunnyvale,Information_Technology_(IT)_Architect,154302.23,28
 Ohio,Columbus,Information_Technology_(IT)_Architect,118341.32,28
 Texas,Plano,Information_Technology_(IT)_Architect,141164.22,27
 Texas,Dallas,Information_Technology_(IT)_Architect,125992.06,23
 Missouri,St. Louis,Information_Technology_(IT)_Architect,132631.69,23
 California,Los Angeles,Information_Technology_(IT)_Architect,110574.42,20
 Illinois,Chicago,Information_Technology_(IT)_Architect,149990.38,20
 Connecticut,Hartford,Information_Technology_(IT)_Architect,115014.22,19
 Texas,Houston,Information_Technology_(IT)_Architect,123706.67,19
 Pennsylvania,Pittsburgh,Information_Technology_(IT)_Architect,111450.95,19
 Texas,Austin,Information_Technology_(IT)_Architect,130353.96,18
 Nebraska,Omaha,Information_Technology_(IT)_Architect,131639.2,18
 District of Columbia,Washington,Information_Technology_(IT)_Architect,138884.89,18
 Colorado,Denver,Information_Technology_(IT)_Architect,107269.45,17
 Idaho,Boise,Information_Technology_(IT)_Architect,120752.13,17
 New Jersey,Jersey City,Information_Technology_(IT)_Architect,131990.53,17
 Florida,Miami,Information_Technology_(IT)_Architect,148778.55,16
 Georgia,Atlanta,Information_Technology_(IT)_Architect,127431.04,15
 Pennsylvania,Philadelphia,Information_Technology_(IT)_Architect,116000.0,15
